date,store_nbr,transactions
8/19/2014,6,1687
8/19/2014,7,1788
8/19/2014,8,2751
8/19/2014,9,2154
8/19/2014,10,1208
8/19/2014,11,2512
8/19/2014,12,1151
8/19/2014,13,939
8/19/2014,15,1405
8/19/2014,16,909
8/19/2014,17,1321
8/19/2014,18,1495
8/19/2014,19,1267
8/19/2014,23,1036
8/19/2014,24,2114
8/19/2014,25,732
8/19/2014,26,523
8/19/2014,27,1248
8/19/2014,28,1165
8/19/2014,30,720
8/19/2014,31,1327
8/19/2014,32,589
8/19/2014,33,1205
8/19/2014,34,2427
8/19/2014,35,697
8/19/2014,36,1175
8/19/2014,37,1339
8/19/2014,38,1655
8/19/2014,39,1328
8/19/2014,40,1429
8/19/2014,41,883
8/19/2014,43,1247
8/19/2014,44,4189
8/19/2014,45,3357
8/19/2014,46,3282
8/19/2014,47,3581
8/19/2014,48,2839
8/19/2014,49,2241
8/19/2014,50,2419
8/19/2014,51,1471
8/19/2014,53,648
8/19/2014,54,794
8/20/2014,1,1788
8/20/2014,2,1972
8/20/2014,3,3073
8/20/2014,4,1561
8/20/2014,5,1524
8/20/2014,6,1764
8/20/2014,7,1891
8/20/2014,8,2886
8/20/2014,9,2049
8/20/2014,10,1055
8/20/2014,11,2397
8/20/2014,12,1172
8/20/2014,13,896
8/20/2014,15,1396
8/20/2014,16,892
8/20/2014,17,1236
8/20/2014,18,1444
8/20/2014,19,1237
8/20/2014,23,1112
8/20/2014,24,2457
8/20/2014,25,924
8/20/2014,26,569
8/20/2014,27,1384
8/20/2014,28,958
8/20/2014,30,664
8/20/2014,31,1188
8/20/2014,32,573
8/20/2014,33,1025
8/20/2014,34,2234
8/20/2014,35,551
8/20/2014,36,997
8/20/2014,37,1518
8/20/2014,38,1802
8/20/2014,39,1282
8/20/2014,40,1301
8/20/2014,41,967
8/20/2014,43,1202
8/20/2014,44,4694
8/20/2014,45,3717
8/20/2014,46,3674
8/20/2014,47,3766
8/20/2014,48,2972
8/20/2014,49,2495
8/20/2014,50,2583
8/20/2014,51,1606
8/20/2014,53,723
8/20/2014,54,726
8/21/2014,1,1685
8/21/2014,2,1831
8/21/2014,3,2844
8/21/2014,4,1378
8/21/2014,5,1373
8/21/2014,6,1660
8/21/2014,7,1673
8/21/2014,8,2630
8/21/2014,9,2079
8/21/2014,10,1026
8/21/2014,11,2243
8/21/2014,12,1207
8/21/2014,13,872
8/21/2014,15,1316
8/21/2014,16,963
8/21/2014,17,1237
8/21/2014,18,1446
8/21/2014,19,1115
8/21/2014,23,970
8/21/2014,24,2100
8/21/2014,25,816
8/21/2014,26,507
8/21/2014,27,1212
8/21/2014,28,1088
8/21/2014,30,742
8/21/2014,31,1330
8/21/2014,32,580
8/21/2014,33,1058
8/21/2014,34,2387
8/21/2014,35,564
8/21/2014,36,981
8/21/2014,37,1403
8/21/2014,38,1676
8/21/2014,39,1335
8/21/2014,40,1242
8/21/2014,41,864
8/21/2014,43,1219
8/21/2014,44,4291
8/21/2014,45,3334
8/21/2014,46,3191
8/21/2014,47,3513
8/21/2014,48,2770
8/21/2014,49,2217
8/21/2014,50,2414
8/21/2014,51,1448
8/21/2014,53,600
8/21/2014,54,788
8/22/2014,1,1766
8/22/2014,2,1903
8/22/2014,3,3114
8/22/2014,4,1516
8/22/2014,5,1428
8/22/2014,6,1679
8/22/2014,7,1952
8/22/2014,8,2920
8/22/2014,9,1863
8/22/2014,10,936
8/22/2014,11,2346
8/22/2014,12,1115
8/22/2014,13,892
8/22/2014,15,1253
8/22/2014,16,782
8/22/2014,17,1065
8/22/2014,18,1416
8/22/2014,19,1125
8/22/2014,23,1134
8/22/2014,24,2425
8/22/2014,25,1128
8/22/2014,26,560
8/22/2014,27,1246
8/22/2014,28,818
8/22/2014,30,628
8/22/2014,31,1164
8/22/2014,32,568
8/22/2014,33,916
8/22/2014,34,2570
8/22/2014,35,532
8/22/2014,36,941
8/22/2014,37,1594
8/22/2014,38,1795
8/22/2014,39,1309
8/22/2014,40,1194
8/22/2014,41,932
8/22/2014,43,1264
8/22/2014,44,4698
8/22/2014,45,3717
8/22/2014,46,3401
8/22/2014,47,3714
8/22/2014,48,2972
8/22/2014,49,2466
8/22/2014,50,2693
8/22/2014,51,1704
8/22/2014,53,725
8/22/2014,54,826
8/23/2014,1,1214
8/23/2014,2,2000
8/23/2014,3,3400
8/23/2014,4,1555
8/23/2014,5,1536
8/23/2014,6,1978
8/23/2014,7,1749
8/23/2014,8,2813
8/23/2014,9,2212
8/23/2014,10,1156
8/23/2014,11,2469
8/23/2014,12,1264
8/23/2014,13,1142
8/23/2014,15,1283
8/23/2014,16,1033
8/23/2014,17,1385
8/23/2014,18,1338
8/23/2014,19,1868
8/23/2014,23,1053
8/23/2014,24,2263
8/23/2014,25,1394
8/23/2014,26,711
8/23/2014,27,1785
8/23/2014,28,1260
8/23/2014,30,732
8/23/2014,31,1457
8/23/2014,32,752
8/23/2014,33,1162
8/23/2014,34,2657
8/23/2014,35,747
8/23/2014,36,1103
8/23/2014,37,1405
8/23/2014,38,2270
8/23/2014,39,1540
8/23/2014,40,1296
8/23/2014,41,1155
8/23/2014,43,1378
8/23/2014,44,5472
8/23/2014,45,4243
8/23/2014,46,4262
8/23/2014,47,4396
8/23/2014,48,3785
8/23/2014,49,3040
8/23/2014,50,3150
8/23/2014,51,1796
8/23/2014,53,989
8/23/2014,54,975
8/24/2014,1,494
8/24/2014,2,1859
8/24/2014,3,3380
8/24/2014,4,1693
8/24/2014,5,1437
8/24/2014,6,2069
8/24/2014,7,1473
8/24/2014,8,2707
8/24/2014,9,1992
8/24/2014,10,917
8/24/2014,11,2421
8/24/2014,12,1089
8/24/2014,13,773
8/24/2014,15,926
8/24/2014,16,1141
8/24/2014,17,1333
8/24/2014,18,1381
8/24/2014,19,998
8/24/2014,23,917
8/24/2014,24,1813
8/24/2014,25,840
8/24/2014,26,735
8/24/2014,27,1904
8/24/2014,28,1584
8/24/2014,30,679
8/24/2014,31,1524
8/24/2014,32,689
8/24/2014,33,1205
8/24/2014,34,2467
8/24/2014,35,810
8/24/2014,36,1166
8/24/2014,37,969
8/24/2014,38,2254
8/24/2014,39,1330
8/24/2014,40,1343
8/24/2014,41,1341
8/24/2014,43,1508
8/24/2014,44,5375
8/24/2014,45,4080
8/24/2014,46,4511
8/24/2014,47,4486
8/24/2014,48,4059
8/24/2014,49,2887
8/24/2014,50,3032
8/24/2014,51,1869
8/24/2014,53,958
8/24/2014,54,1279
8/25/2014,1,1789
8/25/2014,2,1887
8/25/2014,3,2916
8/25/2014,4,1460
8/25/2014,5,1504
8/25/2014,6,1682
8/25/2014,7,1827
8/25/2014,8,2719
8/25/2014,9,2080
8/25/2014,10,1026
8/25/2014,11,2269
8/25/2014,12,1136
8/25/2014,13,877
8/25/2014,15,1353
8/25/2014,16,903
8/25/2014,17,1318
8/25/2014,18,1444
8/25/2014,19,1239
8/25/2014,23,987
8/25/2014,24,2116
8/25/2014,25,703
8/25/2014,26,518
8/25/2014,27,1305
8/25/2014,28,980
8/25/2014,30,673
8/25/2014,31,1270
8/25/2014,32,582
8/25/2014,33,1155
8/25/2014,34,2301
8/25/2014,35,589
8/25/2014,36,1030
8/25/2014,37,1445
8/25/2014,38,1592
8/25/2014,39,1231
8/25/2014,40,1521
8/25/2014,41,919
8/25/2014,43,1281
8/25/2014,44,4271
8/25/2014,45,3445
8/25/2014,46,3303
8/25/2014,47,3526
8/25/2014,48,2893
8/25/2014,49,2439
8/25/2014,50,2656
8/25/2014,51,1554
8/25/2014,53,706
8/25/2014,54,867
8/26/2014,1,1745
8/26/2014,2,1745
8/26/2014,3,2760
8/26/2014,4,1325
8/26/2014,5,1284
8/26/2014,6,1502
8/26/2014,7,1797
8/26/2014,8,2721
8/26/2014,9,1928
8/26/2014,10,1017
8/26/2014,11,2221
8/26/2014,12,1114
8/26/2014,13,802
8/26/2014,15,1388
8/26/2014,16,907
8/26/2014,17,1176
8/26/2014,18,1521
8/26/2014,19,1208
8/26/2014,23,1014
8/26/2014,24,2071
8/26/2014,25,692
8/26/2014,26,465
8/26/2014,27,1168
8/26/2014,28,1108
8/26/2014,30,698
8/26/2014,31,1263
8/26/2014,32,542
8/26/2014,33,1046
8/26/2014,34,2319
8/26/2014,35,607
8/26/2014,36,1133
8/26/2014,37,1416
8/26/2014,38,1547
8/26/2014,39,1335
8/26/2014,40,1403
8/26/2014,41,880
8/26/2014,43,1315
8/26/2014,44,4197
8/26/2014,45,3105
8/26/2014,46,3060
8/26/2014,47,3285
8/26/2014,48,2588
8/26/2014,49,2305
8/26/2014,50,2494
8/26/2014,51,1413
8/26/2014,53,630
8/26/2014,54,769
8/27/2014,1,1846
8/27/2014,2,1882
8/27/2014,3,3021
8/27/2014,4,1501
8/27/2014,5,1413
8/27/2014,6,1749
8/27/2014,7,1884
8/27/2014,8,2851
8/27/2014,9,1799
8/27/2014,10,945
8/27/2014,11,2060
8/27/2014,12,1056
8/27/2014,13,782
8/27/2014,15,1273
8/27/2014,16,784
8/27/2014,17,1150
8/27/2014,18,1410
8/27/2014,19,1166
8/27/2014,23,1134
8/27/2014,24,2357
8/27/2014,25,792
8/27/2014,26,495
8/27/2014,27,1291
8/27/2014,28,894
8/27/2014,30,648
8/27/2014,31,1053
8/27/2014,32,543
8/27/2014,33,969
8/27/2014,34,2152
8/27/2014,35,500
8/27/2014,36,952
8/27/2014,37,1455
8/27/2014,38,1627
8/27/2014,39,1146
8/27/2014,40,1234
8/27/2014,41,947
8/27/2014,43,1102
8/27/2014,44,4645
8/27/2014,45,3347
8/27/2014,46,3213
8/27/2014,47,3687
8/27/2014,48,2773
8/27/2014,49,2535
8/27/2014,50,2547
8/27/2014,51,1602
8/27/2014,53,712
8/27/2014,54,670
8/28/2014,1,1607
8/28/2014,2,1753
8/28/2014,3,2763
8/28/2014,4,1351
8/28/2014,5,1312
8/28/2014,6,1559
8/28/2014,7,1721
8/28/2014,8,2524
8/28/2014,9,1873
8/28/2014,10,981
8/28/2014,11,2156
8/28/2014,12,1146
8/28/2014,13,813
8/28/2014,15,1254
8/28/2014,16,842
8/28/2014,17,1078
8/28/2014,18,1416
8/28/2014,19,1005
8/28/2014,23,1010
8/28/2014,24,2013
8/28/2014,25,681
8/28/2014,26,457
8/28/2014,27,1181
8/28/2014,28,925
8/28/2014,30,744
8/28/2014,31,1237
8/28/2014,32,544
8/28/2014,33,1023
8/28/2014,34,2196
8/28/2014,35,546
8/28/2014,36,974
8/28/2014,37,1326
8/28/2014,38,1456
8/28/2014,39,1269
8/28/2014,40,1159
8/28/2014,41,859
8/28/2014,43,1078
8/28/2014,44,4327
8/28/2014,45,3101
8/28/2014,46,3031
8/28/2014,47,3489
8/28/2014,48,2591
8/28/2014,49,2384
8/28/2014,50,2377
8/28/2014,51,1396
8/28/2014,53,629
8/28/2014,54,740
8/29/2014,1,1852
8/29/2014,2,1982
8/29/2014,3,3077
8/29/2014,4,1583
8/29/2014,5,1505
8/29/2014,6,1707
8/29/2014,7,1974
8/29/2014,8,2929
8/29/2014,9,1729
8/29/2014,10,970
8/29/2014,11,2268
8/29/2014,12,1098
8/29/2014,13,827
8/29/2014,15,1233
8/29/2014,16,841
8/29/2014,17,1063
8/29/2014,18,1403
8/29/2014,19,1119
8/29/2014,23,1083
8/29/2014,24,2419
8/29/2014,25,881
8/29/2014,26,562
8/29/2014,27,1242
8/29/2014,28,917
8/29/2014,30,678
8/29/2014,31,1171
8/29/2014,32,548
8/29/2014,33,916
8/29/2014,34,2510
8/29/2014,35,534
8/29/2014,36,835
8/29/2014,37,1506
8/29/2014,38,1651
8/29/2014,39,1324
8/29/2014,40,1218
8/29/2014,41,858
8/29/2014,43,1158
8/29/2014,44,4902
8/29/2014,45,3695
8/29/2014,46,3371
8/29/2014,47,3751
8/29/2014,48,2858
8/29/2014,49,2674
8/29/2014,50,2604
8/29/2014,51,1719
8/29/2014,53,708
8/29/2014,54,827
8/30/2014,1,1385
8/30/2014,2,2151
8/30/2014,3,3661
8/30/2014,4,1741
8/30/2014,5,1633
8/30/2014,6,2083
8/30/2014,7,1824
8/30/2014,8,3135
8/30/2014,9,2431
8/30/2014,10,1301
8/30/2014,11,2647
8/30/2014,12,1195
8/30/2014,13,1190
8/30/2014,15,1372
8/30/2014,16,1121
8/30/2014,17,1442
8/30/2014,18,1511
8/30/2014,19,1999
8/30/2014,23,1091
8/30/2014,24,2391
8/30/2014,25,1078
8/30/2014,26,779
8/30/2014,27,1766
8/30/2014,28,1341
8/30/2014,30,762
8/30/2014,31,1748
8/30/2014,32,757
8/30/2014,33,1327
8/30/2014,34,2962
8/30/2014,35,770
8/30/2014,36,1189
8/30/2014,37,1509
8/30/2014,38,2221
8/30/2014,39,1702
8/30/2014,40,1469
8/30/2014,41,1131
8/30/2014,43,1435
8/30/2014,44,5795
8/30/2014,45,4578
8/30/2014,46,4758
8/30/2014,47,4827
8/30/2014,48,4262
8/30/2014,49,3293
8/30/2014,50,3498
8/30/2014,51,1909
8/30/2014,53,961
8/30/2014,54,997
8/31/2014,1,512
8/31/2014,2,1992
8/31/2014,3,3744
8/31/2014,4,1779
8/31/2014,5,1596
8/31/2014,6,2234
8/31/2014,7,1644
8/31/2014,8,2907
8/31/2014,9,2418
8/31/2014,10,1139
8/31/2014,11,2883
8/31/2014,12,1186
8/31/2014,13,863
8/31/2014,15,1091
8/31/2014,16,1208
8/31/2014,17,1522
8/31/2014,18,1647
8/31/2014,19,1229
8/31/2014,23,961
8/31/2014,24,1827
8/31/2014,25,670
8/31/2014,26,754
8/31/2014,27,1946
8/31/2014,28,1693
8/31/2014,30,707
8/31/2014,31,1661
8/31/2014,32,745
8/31/2014,33,1321
8/31/2014,34,2652
8/31/2014,35,797
8/31/2014,36,1258
8/31/2014,37,1231
8/31/2014,38,2191
8/31/2014,39,1589
8/31/2014,40,1318
8/31/2014,41,1330
8/31/2014,43,1491
8/31/2014,44,5945
8/31/2014,45,4793
8/31/2014,46,5123
8/31/2014,47,4917
8/31/2014,48,4766
8/31/2014,49,3442
8/31/2014,50,3281
8/31/2014,51,1843
8/31/2014,53,1000
8/31/2014,54,1186
9/1/2014,1,1829
9/1/2014,2,1985
9/1/2014,3,3276
9/1/2014,4,1619
9/1/2014,5,1579
9/1/2014,6,1806
9/1/2014,7,2011
9/1/2014,8,3024
9/1/2014,9,2440
9/1/2014,10,1212
9/1/2014,11,2810
9/1/2014,12,1239
9/1/2014,13,1041
9/1/2014,15,1607
9/1/2014,16,1082
9/1/2014,17,1373
9/1/2014,18,1625
9/1/2014,19,1588
9/1/2014,23,1164
9/1/2014,24,2405
9/1/2014,25,748
9/1/2014,26,732
9/1/2014,27,1340
9/1/2014,28,1179
9/1/2014,30,730
9/1/2014,31,1451
9/1/2014,32,662
9/1/2014,33,1350
9/1/2014,34,2622
9/1/2014,35,454
9/1/2014,36,1149
9/1/2014,37,1581
9/1/2014,38,1742
9/1/2014,39,1544
9/1/2014,40,1617
9/1/2014,41,981
9/1/2014,43,1444
9/1/2014,44,5006
9/1/2014,45,4089
9/1/2014,46,3897
9/1/2014,47,4292
9/1/2014,48,3515
9/1/2014,49,2861
9/1/2014,50,2917
9/1/2014,51,1682
9/1/2014,53,753
9/1/2014,54,888
9/2/2014,1,1792
9/2/2014,2,1943
9/2/2014,3,3125
9/2/2014,4,1607
9/2/2014,5,1526
9/2/2014,6,1808
9/2/2014,7,1887
9/2/2014,8,2904
9/2/2014,9,2423
9/2/2014,10,1396
9/2/2014,11,2774
9/2/2014,12,1157
9/2/2014,13,974
9/2/2014,15,1543
9/2/2014,16,971
9/2/2014,17,1448
9/2/2014,18,1682
9/2/2014,19,1277
9/2/2014,23,1079
9/2/2014,24,2288
9/2/2014,25,707
9/2/2014,26,627
9/2/2014,27,1214
9/2/2014,28,1227
9/2/2014,30,728
9/2/2014,31,1417
9/2/2014,32,642
9/2/2014,33,1331
9/2/2014,34,2411
9/2/2014,35,812
9/2/2014,36,1240
9/2/2014,37,1576
9/2/2014,38,1617
9/2/2014,39,1559
9/2/2014,40,1493
9/2/2014,41,997
9/2/2014,43,1355
9/2/2014,44,4521
9/2/2014,45,3602
9/2/2014,46,3620
9/2/2014,47,4079
9/2/2014,48,3163
9/2/2014,49,2528
9/2/2014,50,2755
9/2/2014,51,1477
9/2/2014,53,676
9/2/2014,54,917
9/3/2014,1,1892
9/3/2014,2,2042
9/3/2014,3,3358
9/3/2014,4,1601
9/3/2014,5,1564
9/3/2014,6,1986
9/3/2014,7,2003
9/3/2014,8,3139
9/3/2014,9,2202
9/3/2014,10,1112
9/3/2014,11,2565
9/3/2014,12,1196
9/3/2014,13,864
9/3/2014,15,1373
9/3/2014,16,891
9/3/2014,17,1343
9/3/2014,18,1522
9/3/2014,19,1366
9/3/2014,23,1151
9/3/2014,24,2476
9/3/2014,25,750
9/3/2014,26,579
9/3/2014,27,1331
9/3/2014,28,1014
9/3/2014,30,655
9/3/2014,31,1189
9/3/2014,32,545
9/3/2014,33,1054
9/3/2014,34,2414
9/3/2014,35,559
9/3/2014,36,1000
9/3/2014,37,1684
9/3/2014,38,1693
9/3/2014,39,1341
9/3/2014,40,1365
9/3/2014,41,982
9/3/2014,43,1304
9/3/2014,44,4985
9/3/2014,45,3725
9/3/2014,46,3711
9/3/2014,47,4174
9/3/2014,48,3094
9/3/2014,49,2764
9/3/2014,50,2532
9/3/2014,51,1646
9/3/2014,53,752
9/3/2014,54,776
9/4/2014,1,1721
9/4/2014,2,1874
9/4/2014,3,2832
9/4/2014,4,1430
9/4/2014,5,1385
9/4/2014,6,1657
9/4/2014,7,1824
9/4/2014,8,2654
9/4/2014,9,2334
9/4/2014,10,1061
9/4/2014,11,2495
9/4/2014,12,1247
9/4/2014,13,880
9/4/2014,15,1354
9/4/2014,16,882
9/4/2014,17,1245
9/4/2014,18,1482
9/4/2014,19,1224
9/4/2014,23,1009
9/4/2014,24,2102
9/4/2014,25,691
9/4/2014,26,540
9/4/2014,27,1246
9/4/2014,28,983
9/4/2014,30,717
9/4/2014,31,1331
9/4/2014,32,562
9/4/2014,33,1120
9/4/2014,34,2345
9/4/2014,35,632
9/4/2014,36,987
9/4/2014,37,1499
9/4/2014,38,1383
9/4/2014,39,1380
9/4/2014,40,1268
9/4/2014,41,866
9/4/2014,43,1231
9/4/2014,44,4283
9/4/2014,45,3268
9/4/2014,46,3284
9/4/2014,47,3679
9/4/2014,48,2792
9/4/2014,49,2378
9/4/2014,50,2385
9/4/2014,51,1350
9/4/2014,53,656
9/4/2014,54,809
9/5/2014,1,1779
9/5/2014,2,2088
9/5/2014,3,3230
9/5/2014,4,1563
9/5/2014,5,1506
9/5/2014,6,1668
9/5/2014,7,2055
9/5/2014,8,2969
9/5/2014,9,1913
9/5/2014,10,981
9/5/2014,11,2430
9/5/2014,12,1088
9/5/2014,13,900
9/5/2014,15,1290
9/5/2014,16,837
9/5/2014,17,1115
9/5/2014,18,1368
9/5/2014,19,1156
9/5/2014,23,1098
9/5/2014,24,2446
9/5/2014,25,883
9/5/2014,26,608
9/5/2014,27,1247
9/5/2014,28,921
9/5/2014,30,641
9/5/2014,31,1197
9/5/2014,32,532
9/5/2014,33,930
9/5/2014,34,2546
9/5/2014,35,518
9/5/2014,36,957
9/5/2014,37,1537
9/5/2014,38,1594
9/5/2014,39,1292
9/5/2014,40,1272
9/5/2014,41,965
9/5/2014,43,1354
9/5/2014,44,4571
9/5/2014,45,3803
9/5/2014,46,3484
9/5/2014,47,3713
9/5/2014,48,2911
9/5/2014,49,2714
9/5/2014,50,2459
9/5/2014,51,1723
9/5/2014,53,732
9/5/2014,54,809
9/6/2014,1,1315
9/6/2014,2,2175
9/6/2014,3,3802
9/6/2014,4,1785
9/6/2014,5,1619
9/6/2014,6,2235
9/6/2014,7,1880
9/6/2014,8,3041
9/6/2014,9,2528
9/6/2014,10,1402
9/6/2014,11,2942
9/6/2014,12,1334
9/6/2014,13,1230
9/6/2014,15,1477
9/6/2014,16,1048
9/6/2014,17,1520
9/6/2014,18,1492
9/6/2014,19,2103
9/6/2014,23,1200
9/6/2014,24,2430
9/6/2014,25,1005
9/6/2014,26,694
9/6/2014,27,1751
9/6/2014,28,1285
9/6/2014,30,707
9/6/2014,31,1467
9/6/2014,32,652
9/6/2014,33,1203
9/6/2014,34,2970
9/6/2014,35,692
9/6/2014,36,1177
9/6/2014,37,1634
9/6/2014,38,2173
9/6/2014,39,1798
9/6/2014,40,1430
9/6/2014,41,1130
9/6/2014,43,1414
9/6/2014,44,5847
9/6/2014,45,4589
9/6/2014,46,4945
9/6/2014,47,5092
9/6/2014,48,4289
9/6/2014,49,3296
9/6/2014,50,3591
9/6/2014,51,1863
9/6/2014,53,844
9/6/2014,54,955
9/7/2014,1,538
9/7/2014,2,2260
9/7/2014,3,3861
9/7/2014,4,1978
9/7/2014,5,1554
9/7/2014,6,2364
9/7/2014,7,1692
9/7/2014,8,2916
9/7/2014,9,2692
9/7/2014,10,1238
9/7/2014,11,3282
9/7/2014,12,1291
9/7/2014,13,891
9/7/2014,15,1255
9/7/2014,16,1239
9/7/2014,17,1606
9/7/2014,18,1718
9/7/2014,19,1230
9/7/2014,23,1017
9/7/2014,24,1898
9/7/2014,25,734
9/7/2014,26,737
9/7/2014,27,1871
9/7/2014,28,1557
9/7/2014,30,690
9/7/2014,31,1591
9/7/2014,32,652
9/7/2014,33,1288
9/7/2014,34,2413
9/7/2014,35,708
9/7/2014,36,1189
9/7/2014,37,1362
9/7/2014,38,2319
9/7/2014,39,1675
9/7/2014,40,1286
9/7/2014,41,1347
9/7/2014,43,1414
9/7/2014,44,6099
9/7/2014,45,4783
9/7/2014,46,5501
9/7/2014,47,5239
9/7/2014,48,5151
9/7/2014,49,3554
9/7/2014,50,3386
9/7/2014,51,1882
9/7/2014,53,991
9/7/2014,54,1267
9/8/2014,1,1923
9/8/2014,2,2009
9/8/2014,3,3109
9/8/2014,4,1498
9/8/2014,5,1578
9/8/2014,6,1826
9/8/2014,7,1969
9/8/2014,8,2888
9/8/2014,9,2324
9/8/2014,10,1143
9/8/2014,11,2555
9/8/2014,12,1266
9/8/2014,13,968
9/8/2014,15,1519
9/8/2014,16,999
9/8/2014,17,1330
9/8/2014,18,1493
9/8/2014,19,1463
9/8/2014,23,1102
9/8/2014,24,2168
9/8/2014,25,627
9/8/2014,26,536
9/8/2014,27,1285
9/8/2014,28,1110
9/8/2014,30,698
9/8/2014,31,1296
9/8/2014,32,591
9/8/2014,33,1155
9/8/2014,34,2408
9/8/2014,35,631
9/8/2014,36,947
9/8/2014,37,1589
9/8/2014,38,1519
9/8/2014,39,1375
9/8/2014,40,1481
9/8/2014,41,898
9/8/2014,43,1305
9/8/2014,44,4415
9/8/2014,45,3602
9/8/2014,46,3448
9/8/2014,47,3848
9/8/2014,48,3026
9/8/2014,49,2488
9/8/2014,50,2507
9/8/2014,51,1518
9/8/2014,53,641
9/8/2014,54,880
9/9/2014,1,1809
9/9/2014,2,1831
9/9/2014,3,2879
9/9/2014,4,1411
9/9/2014,5,1460
9/9/2014,6,1700
9/9/2014,7,1891
9/9/2014,8,2692
9/9/2014,9,2178
9/9/2014,10,1117
9/9/2014,11,2439
9/9/2014,12,1182
9/9/2014,13,926
9/9/2014,15,1473
9/9/2014,16,916
9/9/2014,17,1339
9/9/2014,18,1495
9/9/2014,19,1248
9/9/2014,23,1092
9/9/2014,24,2147
9/9/2014,25,625
9/9/2014,26,471
9/9/2014,27,1216
9/9/2014,28,1101
9/9/2014,30,722
9/9/2014,31,1309
9/9/2014,32,570
9/9/2014,33,1164
9/9/2014,34,2229
9/9/2014,35,621
9/9/2014,36,1152
9/9/2014,37,1487
9/9/2014,38,1430
9/9/2014,39,1349
9/9/2014,40,1396
9/9/2014,41,840
9/9/2014,43,1225
9/9/2014,44,4087
9/9/2014,45,3225
9/9/2014,46,3027
9/9/2014,47,3453
9/9/2014,48,2553
9/9/2014,49,2179
9/9/2014,50,2205
9/9/2014,51,1359
9/9/2014,53,626
9/9/2014,54,801
9/10/2014,1,1889
9/10/2014,2,2003
9/10/2014,3,3172
9/10/2014,4,1571
9/10/2014,5,1496
9/10/2014,6,1762
9/10/2014,7,2010
9/10/2014,8,2939
9/10/2014,9,2003
9/10/2014,10,1044
9/10/2014,11,2227
9/10/2014,12,1254
9/10/2014,13,863
9/10/2014,15,1310
9/10/2014,16,838
9/10/2014,17,1219
9/10/2014,18,1449
9/10/2014,19,1212
9/10/2014,23,1074
9/10/2014,24,2297
9/10/2014,25,748
9/10/2014,26,514
9/10/2014,27,1318
9/10/2014,28,944
9/10/2014,30,661
9/10/2014,31,1160
9/10/2014,32,507
9/10/2014,33,988
9/10/2014,34,2148
9/10/2014,35,518
9/10/2014,36,965
9/10/2014,37,1656
9/10/2014,38,1661
9/10/2014,39,1256
9/10/2014,40,1246
9/10/2014,41,946
9/10/2014,43,1095
9/10/2014,44,4546
9/10/2014,45,3390
9/10/2014,46,3215
9/10/2014,47,3552
9/10/2014,48,2676
9/10/2014,49,2448
9/10/2014,50,2255
9/10/2014,51,1675
9/10/2014,53,661
9/10/2014,54,729
9/11/2014,1,1795
9/11/2014,2,1758
9/11/2014,3,2735
9/11/2014,4,1401
9/11/2014,5,1441
9/11/2014,6,1563
9/11/2014,7,1800
9/11/2014,8,2613
9/11/2014,9,1935
9/11/2014,10,977
9/11/2014,11,2068
9/11/2014,12,1173
9/11/2014,13,824
9/11/2014,14,2414
9/11/2014,15,1258
9/11/2014,16,821
9/11/2014,17,1120
9/11/2014,18,1532
9/11/2014,19,1140
9/11/2014,23,1004
9/11/2014,24,2187
9/11/2014,25,632
9/11/2014,26,460
9/11/2014,27,1176
9/11/2014,28,973
9/11/2014,30,712
9/11/2014,31,1243
9/11/2014,32,550
9/11/2014,33,998
9/11/2014,34,2170
9/11/2014,35,566
9/11/2014,36,901
9/11/2014,37,1487
9/11/2014,38,1366
9/11/2014,39,1222
9/11/2014,40,1184
9/11/2014,41,899
9/11/2014,43,1078
9/11/2014,44,3946
9/11/2014,45,2852
9/11/2014,46,2775
9/11/2014,47,3155
9/11/2014,48,2489
9/11/2014,49,2173
9/11/2014,50,2186
9/11/2014,51,1343
9/11/2014,53,579
9/11/2014,54,739
9/12/2014,1,1793
9/12/2014,2,1907
9/12/2014,3,2999
9/12/2014,4,1475
9/12/2014,5,1459
9/12/2014,6,1699
9/12/2014,7,2019
9/12/2014,8,2949
9/12/2014,9,1669
9/12/2014,10,880
9/12/2014,11,1954
9/12/2014,12,1097
9/12/2014,13,815
9/12/2014,14,2064
9/12/2014,15,1189
9/12/2014,16,792
9/12/2014,17,1057
9/12/2014,18,1312
9/12/2014,19,1116
9/12/2014,23,1120
9/12/2014,24,2330
9/12/2014,25,844
9/12/2014,26,535
9/12/2014,27,1193
9/12/2014,28,934
9/12/2014,30,653
9/12/2014,31,1189
9/12/2014,32,534
9/12/2014,33,887
9/12/2014,34,2496
9/12/2014,35,524
9/12/2014,36,925
9/12/2014,37,1566
9/12/2014,38,1518
9/12/2014,39,1151
9/12/2014,40,1158
9/12/2014,41,899
9/12/2014,43,1092
9/12/2014,44,4567
9/12/2014,45,3406
9/12/2014,46,3127
9/12/2014,47,3523
9/12/2014,48,2631
9/12/2014,49,2631
9/12/2014,50,2383
9/12/2014,51,1784
9/12/2014,53,685
9/12/2014,54,794
9/13/2014,1,1279
9/13/2014,2,2112
9/13/2014,3,3641
9/13/2014,4,1733
9/13/2014,5,1553
9/13/2014,6,2260
9/13/2014,7,1896
9/13/2014,8,3057
9/13/2014,9,2336
9/13/2014,10,1226
9/13/2014,11,2409
9/13/2014,12,1285
9/13/2014,13,1177
9/13/2014,14,2510
9/13/2014,15,1339
9/13/2014,16,1027
